"UserID","Date","Windows","StakesC","WinningsC"
5886,2015-05-15,7,189.33,154.72
5886,2015-05-16,7,287.68,270.35
5886,2015-05-17,7,156.37,152.31
5886,2015-05-18,2,31.07,30.24
5886,2015-05-19,25,571.74,572.36
5886,2015-05-20,6,88.45,82.25
5886,2015-05-21,4,185.71,178.71
5886,2015-05-22,13,894.96,851.82
5886,2015-05-23,7,157.85,121.32
5886,2015-05-24,7,340.49,317.33
5886,2015-05-25,2,188.46,191.97
5886,2015-05-26,7,246.69,240.54
5886,2015-05-27,5,111.32,106.97
5886,2015-05-28,8,197.35,213.88
5886,2015-05-29,5,174.02,162.54
5886,2015-05-30,1,17.24,18.51
5886,2015-05-31,9,374.2,355.01
5886,2015-06-01,5,119.41,96.8
5886,2015-06-02,2,96.67,75.39
5886,2015-06-03,16,998.59,979.76
5886,2015-06-04,2,50.2,39.35
5886,2015-06-05,2,31.57,36.47
5886,2015-06-06,2,31.82,21.02
5886,2015-06-07,7,550.13,570.76
5886,2015-06-08,6,194.51,179.56
5886,2015-06-09,1,33.28,18.92
5886,2015-06-10,4,262.17,204.77
5886,2015-06-11,5,8.65,7.94
5886,2015-06-14,6,98.21,91.44
5886,2015-06-15,4,73.92,61.56
5886,2015-06-16,2,81.31,37.99
5886,2015-09-07,11,303.02,265.19
5886,2015-09-08,2,187.24,224.79
5886,2015-09-09,15,703.85,697.41
5886,2015-09-10,7,168.3,133.4
5886,2015-09-11,6,147.45,149.03
5886,2015-09-12,6,221.23,201.34
5886,2015-09-13,5,137.47,73.1
5886,2015-09-14,6,470.56,415.64
5886,2015-09-15,5,265.28,244.83
5886,2015-09-16,7,335.22,330.42
5886,2015-09-17,2,50.39,41.83
5886,2015-09-18,9,112.24,84.89
5886,2015-09-19,6,124.94,118.58
5886,2015-09-20,6,215.12,179.53
5886,2015-09-21,9,93.19,71.66
5886,2015-09-22,4,94.97,95.1
5886,2015-09-23,2,31.85,22.12
5886,2015-09-24,4,229.49,253.38
5886,2015-09-25,7,355.16,310.46
5886,2015-09-26,6,213.72,210.46
5886,2015-09-27,8,507.67,401.49
5886,2015-09-28,7,307.58,237.94
5886,2015-09-30,7,232.98,264.4
5886,2015-10-01,8,867.63,834.56
5886,2015-10-02,2,22.82,23.21
5886,2015-10-03,4,237.53,220.55
5886,2015-10-04,14,360.89,375.13
5886,2015-10-05,7,1323.75,1236.34
5886,2015-10-06,5,121.74,108.12
5886,2015-10-07,8,324.79,300.11
5886,2015-10-08,7,504.9,489.56
5886,2015-10-09,15,347.82,333.33
5886,2015-10-10,9,193.7,200.22
5886,2015-10-11,22,623.49,688.15
5886,2015-10-12,13,1151.97,1094.45
5886,2015-10-13,21,1428.72,1371.22
5886,2015-10-14,22,791.62,709.69
5886,2015-10-15,18,220.24,219.92
5886,2015-10-16,21,614.67,587.02
5886,2015-10-17,1,6.61,2.07
5886,2015-10-19,9,397.96,368.18
5886,2015-10-20,19,409.12,376.06
5886,2015-10-21,17,303.8,295.48
5886,2015-10-22,6,109.99,101.09
5886,2015-10-23,10,116.66,119.42
5886,2015-10-24,13,250.1,226.25
5886,2015-10-25,14,498.92,453.04
5886,2015-10-26,8,264.44,237.53
5886,2015-10-27,14,307.79,329.07
5886,2015-10-28,10,304.86,316.07
5886,2015-10-29,21,1225.95,1129.07
5886,2015-10-30,19,619.19,537.11
5886,2015-10-31,23,661.46,563.54
5886,2015-11-01,2,29.28,41.39
5886,2015-11-02,18,266.05,254.72
5886,2015-11-03,8,148.72,140.11
5886,2015-11-04,10,172.32,146.84
5886,2015-11-05,8,165.47,151.04
5886,2015-11-06,14,159.49,164.87
5886,2015-11-07,2,30.63,20.28
5886,2015-11-08,9,198.19,217.85
5886,2015-11-09,5,133.27,122.6
5886,2015-11-10,19,282.13,315.16
5886,2015-11-11,17,160.96,173.47
5886,2015-11-12,8,142.64,145.15
5886,2015-11-13,9,160.34,176.99
5886,2015-11-14,10,176.03,176.47
5886,2015-11-15,11,123.24,112.18
5886,2015-11-16,10,398.21,407.3
5886,2015-11-17,14,257.23,249.4
5886,2015-11-18,10,142.97,148.64
5886,2015-11-19,7,180.38,160.8
5886,2015-11-20,11,285.55,302.05
5886,2015-11-21,11,503.78,497.1
5886,2015-11-22,14,278.94,262.26
5886,2015-11-23,17,152.71,146.58
5886,2015-11-24,7,30.02,25.88
5886,2015-11-25,13,182.42,182.36
5886,2015-11-26,9,140.75,126.85
5886,2015-11-27,9,177.38,151.98
5886,2015-11-28,12,346.41,293.24
5886,2015-11-29,7,155.8,150.01
5886,2015-11-30,7,190.43,174.53
5886,2015-12-01,7,172.19,143.71
5886,2015-12-02,8,61.13,71.37
5886,2015-12-03,10,287.7,280.25
5886,2015-12-04,10,74.41,90.47
5886,2015-12-05,6,139.69,129.53
5886,2015-12-06,10,106.39,84.11
5886,2015-12-08,6,91.5,76.92
5886,2015-12-09,2,33,27.08
5886,2015-12-11,4,40.02,43.36
5886,2015-12-12,3,39.59,40.33
5886,2015-12-13,4,73.51,72.52
5886,2015-12-14,3,48.8,47.95
5886,2015-12-15,5,150.14,135.3
5886,2015-12-16,6,43.07,29.66
5886,2015-12-17,6,30.78,32.81
5886,2015-12-18,2,35.06,44.37
5886,2015-12-27,3,102.73,84.85
5886,2015-12-28,8,121.77,124.31
5886,2015-12-29,7,204.22,220.77
5886,2015-12-30,13,138.64,137.75
5886,2015-12-31,17,309.66,304.74
5886,2016-01-01,1,246.02,220.78
5886,2016-01-02,8,323.58,325.07
5886,2016-01-03,15,293.43,266.37
5886,2016-01-04,5,36.33,33.29
5886,2016-01-05,14,206.43,222.16
5886,2016-01-06,13,159.53,134.15
5886,2016-01-07,6,32.41,26.22
5886,2016-01-08,12,100.86,100.85
5886,2016-01-11,3,50.32,30.54
5886,2016-01-12,3,23.62,21.42
5886,2016-01-19,6,157.37,122.92
5886,2016-01-20,9,72.67,74.86
5886,2016-01-21,4,109.79,75.41
5886,2016-01-22,11,236.1,191.69
5886,2016-02-21,4,97.04,101.25
5886,2016-02-22,7,85.19,64.26
5886,2016-02-23,11,371.25,345.47
5886,2016-02-24,10,324.23,308.86
5886,2016-02-25,19,232.61,245.69
5886,2016-02-26,5,261.99,278.29
5886,2016-02-27,15,1060.49,1050.12
5886,2016-02-28,18,891.12,888.19
5886,2016-02-29,14,270.21,259.07
5886,2016-03-01,27,1611.17,1530.6
5886,2016-03-02,6,123.62,115.22
5886,2016-03-03,10,412.98,336.49
5886,2016-03-04,2,3.7,5.6
5886,2016-03-05,12,483.36,348.59
5886,2016-03-14,11,272.47,242.33
5886,2016-03-15,2,41.19,45.19
5886,2016-03-16,5,134.61,132
5886,2016-03-17,16,464.98,442.36
5886,2016-03-18,1,49.4,52.65
5886,2016-03-19,7,101.31,88.63
5886,2016-03-20,7,288.07,282.4
5886,2016-03-21,4,75.75,80.86
5886,2016-03-22,10,309.04,233.01
5886,2016-05-19,6,83.35,92.01
5886,2016-05-20,12,177.57,149.37
5886,2016-05-21,3,82.22,82.8
5886,2016-05-22,5,183.98,155.51
5886,2016-05-24,11,406.79,364.66
5886,2016-05-25,4,458.81,383.24
5886,2016-05-26,7,136.57,129.96
5886,2016-05-27,2,55.57,44.53
5886,2016-10-02,9,337.74,305.3
5886,2016-10-03,9,163.51,162.94
5886,2016-10-04,8,252.82,208.39
5886,2016-10-05,8,142.85,128.05
5886,2016-10-06,6,216.21,219.6
5886,2016-10-07,10,258.25,234.96
5886,2016-10-08,21,634.8,588.4
5886,2016-10-09,13,410.82,367.77
5886,2016-10-12,11,943,939.27
5886,2016-10-13,18,1412.11,1321.46
5886,2016-10-14,10,1912.9,1880.57
5886,2016-10-15,19,1843.42,1866.86
5886,2016-10-17,24,1970.69,1781.45
5886,2016-10-18,4,332.17,292.06
5886,2016-10-19,14,592.34,561.39
5886,2016-10-20,7,677.05,648.94
5886,2016-10-21,16,1016.37,932.71
5886,2016-10-22,13,2514.51,2377.53
5886,2016-10-23,7,669.44,512.45
5886,2016-10-24,2,33.07,31.66
5886,2016-10-25,11,345.38,326.79
5886,2016-10-26,2,105.39,86.77
5886,2016-10-27,2,16.15,17.49
5886,2016-10-28,18,826.07,760.36
5886,2016-10-29,9,508.23,521.4
5886,2016-10-30,11,296.55,264.16
5886,2016-10-31,17,1102.75,1050.4
5886,2016-11-01,5,681.67,645.18
5886,2016-11-02,2,158.11,152.31
5886,2016-11-03,20,733.25,655.41
5886,2016-11-04,18,984.8,1030.35
5886,2016-11-05,19,869.77,834.73
5886,2016-11-06,19,665.17,615.28
5886,2016-11-08,9,671.51,625.44
5886,2016-11-09,3,67.38,58.66
5886,2016-11-10,10,623.95,502.59
5886,2016-11-11,11,718.07,702.93
5886,2016-11-12,19,610.61,666.3
5886,2016-11-13,21,932.35,827.91
5886,2016-11-14,12,146.09,114.04
5886,2016-11-16,4,175,168.61
5886,2016-11-17,4,87.06,72.57
5886,2016-11-18,19,463.38,441.16
5886,2016-11-19,16,495.67,541.99
5886,2016-11-20,16,776.76,741.81
5886,2016-11-21,8,220.31,243.31
5886,2016-11-22,15,656.95,553.78
5886,2016-11-23,13,917.07,880.25
5886,2016-11-24,8,443.52,376.52
5886,2016-11-25,27,1622,1407.03
5886,2016-11-26,7,151.67,138.13
5886,2016-11-27,10,573.86,503.34
5886,2016-11-28,9,583.7,541.55
5886,2016-11-29,3,59.29,49.48
5886,2016-12-03,19,949.52,979.89
5886,2016-12-04,18,1487.14,1425.14
5886,2016-12-05,14,1121.87,1006.87
5886,2016-12-06,14,549.02,526.26
5886,2016-12-07,8,656.82,570.36
5886,2016-12-08,9,351.57,345.18
5886,2016-12-09,6,402.98,381.13
5886,2016-12-10,10,1739.44,1776.01
5886,2016-12-11,25,1605.57,1527.22
5886,2016-12-12,7,531.16,455.55
5886,2016-12-13,6,481.51,419.71
5886,2016-12-14,17,916.61,952.61
5886,2016-12-15,5,396.52,265.34
5886,2016-12-16,11,459.28,334.83
5886,2016-12-17,13,841.64,846.98
5886,2016-12-18,28,2630.29,2474.08
5886,2016-12-19,7,197.17,178.7
5886,2016-12-20,15,742.85,787.36
5886,2016-12-21,7,594.4,526.26
5886,2016-12-22,12,975.56,1074.83
5886,2016-12-23,5,331.09,330.84
5886,2016-12-24,15,1219.33,1230.52
5886,2016-12-25,14,2039.74,1978.9
5886,2016-12-26,26,1351.53,1337.53
5886,2016-12-27,14,815.3,705.72
5886,2016-12-29,5,349.73,406.31
5886,2016-12-30,21,1217.08,1041.49
5886,2016-12-31,12,3222.39,3479.27
5886,2017-01-01,20,2159.91,1759.05
5886,2017-01-02,13,1503.6,1323.84
5886,2017-01-03,6,531.59,251.81
5886,2017-01-04,10,358.95,358.69
5886,2017-01-05,3,87.09,84.53
5886,2017-01-06,5,387.66,393.06
5886,2017-01-07,8,294.71,269.33
5886,2017-01-08,11,363.62,317.05
5886,2017-01-09,9,387.5,352.61
5886,2017-01-10,14,437.57,375.2
5886,2017-01-11,2,53.96,44.03
5886,2017-01-12,6,162.79,173.33
5886,2017-01-13,5,171.22,149.63
5886,2017-01-15,7,140.8,126.06
5886,2017-01-16,6,41.25,24.86
5886,2017-01-17,13,415.23,346.85
5886,2017-01-18,5,301.92,301.81
5886,2017-01-19,5,406.26,335.73
5886,2017-01-20,4,418.09,386.61
5886,2017-01-21,11,472.97,448.93
5886,2017-01-22,8,166.62,140.63
5886,2017-01-23,9,231.85,192.29
5886,2017-01-24,5,209.31,200.09
5886,2017-01-25,2,70.84,65.46
5886,2017-01-26,10,513.91,510.89
5886,2017-01-27,8,261.53,178.92
5886,2017-01-28,7,247.59,281.33
5886,2017-01-29,13,677.67,608.46
5886,2017-01-30,5,201.81,212.72
5886,2017-01-31,3,82.14,27.33
5886,2017-02-01,5,62.63,67.66
5886,2017-02-02,8,315.01,284.47
5886,2017-02-03,12,256.13,186.64
5886,2017-02-04,1,7.9,4.61
5886,2017-02-05,3,39.99,42.97
5886,2017-02-06,5,224.51,230.71
5886,2017-02-07,5,69.03,49.39
5886,2017-02-09,7,427.26,435.45
5886,2017-02-10,8,385.59,352.58
5886,2017-02-11,1,41.53,31.29
5886,2017-02-15,4,107.86,71.47
5886,2017-02-17,7,126.17,125.58
5886,2017-02-19,4,43.79,38.47
5886,2017-02-21,12,778.88,766.5
5886,2017-02-22,1,79.63,72.06
5886,2017-02-23,5,208.97,143.27
5886,2017-02-24,1,37.28,39.61
5886,2017-02-25,6,136.04,142.69
5886,2017-02-26,2,73.05,63.4
5886,2017-02-27,1,11.63,11.69
5886,2017-03-01,1,2,0
5886,2017-03-02,3,13.31,12.73
5886,2017-03-03,4,294.67,318.29
5886,2017-03-04,9,464.48,408
5886,2017-03-05,8,155.92,136.74
5886,2017-03-07,2,2.58,0.62
5886,2017-03-10,6,440.68,391.46
5886,2017-03-11,9,877.58,858.34
5886,2017-03-12,3,128.73,89.25
5886,2017-03-13,1,6.62,2.62
5886,2017-03-14,2,19.86,16.08
5886,2017-03-15,6,180.72,243.55
5886,2017-03-16,10,492.18,433.81
5886,2017-03-17,1,59.49,27.51
5886,2017-03-18,1,0,0
5886,2017-03-19,5,260.26,210.79
5886,2017-03-21,2,138.75,89.75
5886,2017-03-22,1,10.63,11.83
5886,2017-03-23,4,140.3,115.45
5886,2017-03-25,11,140.39,148.24
5886,2017-03-26,5,110.16,83.59
5886,2017-03-27,7,156.69,176.65
5886,2017-03-28,13,309.4,312.44
5886,2017-03-29,3,130.02,126.66
5886,2017-03-30,4,155.29,112.37
5886,2017-03-31,6,167.03,176.21
5886,2017-04-01,5,51.23,62.16
5886,2017-04-02,17,827.54,839.56
5886,2017-04-03,3,196.25,206.21
5886,2017-04-04,4,202.02,222.17
5886,2017-04-05,5,313.5,326.71
5886,2017-04-06,14,879.49,947.72
5886,2017-04-07,7,632.14,646.82
5886,2017-04-08,15,1408.32,1374.93
5886,2017-04-09,11,924.71,927.82
5886,2017-04-10,13,836.91,898.4
5886,2017-04-11,11,2117.57,2178.29
5886,2017-04-12,3,911.84,882.19
5886,2017-04-13,9,1738.86,1547.5
5886,2017-04-14,6,166.55,168.79
5886,2017-04-17,5,304.89,250.92
5886,2017-04-18,3,197.09,156.68
5886,2017-04-19,3,193.7,93.7
5886,2017-04-20,3,138.17,135.53
5886,2017-04-21,5,251.97,239.85
5886,2017-04-22,6,765.29,842.71
5886,2017-04-23,14,1589.02,1439.64
5886,2017-04-27,3,163.38,155.24
5886,2017-04-28,4,570.05,621.97
5886,2017-04-29,12,1439.21,1310.74
5886,2017-04-30,5,1009.06,897.93
5886,2017-05-02,2,184.01,118.35
5886,2017-05-03,1,30.95,22.37
5886,2017-05-04,9,225.4,205.38
5886,2017-05-05,6,227.82,187.32
5886,2017-05-06,12,359.46,284.73
5886,2017-05-07,1,82.79,71.34
5886,2017-05-08,5,60.24,66.63
5886,2017-05-09,3,55.53,57.2
5886,2017-05-10,8,283.12,246.41
5886,2017-05-11,2,34.84,20.34
5886,2017-05-12,9,294.52,253.66
5886,2017-05-13,11,607.07,590.32
5886,2017-05-14,19,1239.07,956.75
5886,2017-05-17,4,383.3,314.12
5886,2017-05-18,8,432.15,432.55
5886,2017-05-19,12,1060.98,1044.85
5886,2017-05-20,14,795.45,520.7
5886,2017-05-21,1,59.98,40.32
5886,2017-05-22,7,292.89,274.48
5886,2017-05-23,5,77.62,65.88
5886,2017-05-24,4,284.95,273.02
5886,2017-05-25,7,452.62,428.74
5886,2017-05-26,13,718.29,627.96
5886,2017-05-27,7,1081.91,1009.49
5886,2017-05-28,12,653.21,617.77
5886,2017-05-29,13,707.47,650.31
5886,2017-05-30,8,461.54,363.33
5886,2017-05-31,3,95.07,107.78
5886,2017-06-01,8,496.88,433.9
5886,2017-06-02,21,853.07,911.75
5886,2017-06-03,13,1475.4,1293.43
5886,2017-06-04,7,698.26,579.98
5886,2017-06-05,3,100.57,105.17
5886,2017-06-06,14,1025.67,968.75
5886,2017-06-07,2,40.45,38.89
5886,2017-06-08,6,107.99,68.83
5886,2017-06-09,14,772.73,830.99
5886,2017-06-10,7,411.92,269.98
5886,2017-06-11,9,871.5,573.05
5886,2017-06-12,2,32.72,17.88
5886,2017-06-13,8,539.92,385.96
5886,2017-06-14,5,58.23,40.23
5886,2017-06-15,10,627.54,555.76
5886,2017-06-16,8,674.49,540.72
5886,2017-06-17,11,753.5,811.18
5886,2017-06-18,10,367.51,311.59
5886,2017-06-19,5,770.75,775.26
5886,2017-06-20,10,642.45,721.05
5886,2017-06-21,8,622.41,630.28
5886,2017-06-22,14,2027.08,1873.78
5886,2017-06-23,12,469.3,474.84
5886,2017-06-24,12,1358.09,1217.97
5886,2017-06-29,5,696.96,833.56
5886,2017-06-30,8,495.25,376.85
5886,2017-07-01,16,1897.08,2076.05
5886,2017-07-02,10,4442.48,4099.67
5886,2017-07-03,6,1159.39,890.8
5886,2017-07-05,2,63.07,45.69
5886,2017-07-06,3,69.67,46.8
5886,2017-07-07,3,362.31,283.53
5886,2017-07-08,15,3410.32,3359.25
5886,2017-07-09,3,656.34,569.97
5886,2017-07-10,5,1315.6,1362.48
5886,2017-07-11,7,1382.93,1359.24
5886,2017-07-12,2,1128.69,874.79
5886,2017-07-15,3,152.42,141.14
5886,2017-07-16,7,228.68,244.66
5886,2017-07-17,3,326.75,279.84
5886,2017-07-18,1,49.03,59.08
5886,2017-07-19,1,67.93,47.88
5886,2017-07-20,1,29.4,19.93
5886,2017-07-23,5,325.43,329.68
5886,2017-07-24,3,217.04,162.08
5886,2017-09-02,13,1448.13,1442.37
5886,2017-09-03,10,824.28,773.14
5886,2017-09-04,9,846.86,822.59
5886,2017-09-05,2,188.44,112.5
5886,2017-09-06,2,183.59,168.75
5886,2017-09-07,7,442.05,283.04
5886,2017-09-08,3,257.01,237.24
5886,2017-09-09,3,33,38.21
5886,2017-09-10,9,411.54,275.24
5886,2017-09-15,1,117.45,115.2
5886,2017-09-16,1,3.93,0
5886,2017-09-17,5,388.22,261.55
5886,2017-09-18,2,56.24,26.24
5886,2017-09-19,7,742.09,760.58
5886,2017-09-20,1,6.35,3.82
5886,2017-09-21,2,390.67,389.37
5886,2017-09-22,11,370.89,329.44
5886,2017-09-23,5,325.53,418.4
5886,2017-09-24,9,1023.73,1093.64
5886,2017-09-25,6,241.08,299.72
5886,2017-09-26,10,826.37,896.37
5886,2017-09-27,5,592.25,462.07
5886,2017-09-28,1,390.53,419.53
5886,2017-09-29,8,699.38,630.16
5886,2017-09-30,6,406.34,377.97
5886,2017-10-01,6,492.32,458.75
5886,2017-10-02,1,170.91,200.87
5886,2017-10-03,6,1161.37,1065.58
5886,2017-10-04,1,18,12.9
5886,2017-10-05,10,1186.42,943.14
5886,2017-10-06,3,414.65,436.74
5886,2017-10-07,2,234.63,167.92
5886,2017-10-08,3,393.29,445.83
5886,2017-10-09,5,302.35,277.84
5886,2017-10-10,1,1.42,0
5886,2017-10-11,1,41.34,16.34
5886,2017-10-12,5,735.37,769.83
5886,2017-10-13,3,459.57,377.62
5886,2017-10-14,2,231.94,247.99
5886,2017-10-16,3,387.15,305.9
5886,2017-10-17,7,934.08,771.96
5886,2017-10-18,2,164.73,157.7
5886,2017-10-19,3,139.23,157.01
5886,2017-10-20,5,620.37,528.14
5886,2017-10-21,2,526.13,480.37
5886,2017-10-22,15,1340.1,1357.76
5886,2017-10-23,2,1115.76,1030.28
5886,2017-10-24,4,163.54,103.56
5886,2017-10-25,1,6.59,0
5886,2017-10-26,4,799.25,751.8
5886,2017-10-27,4,155.56,165.56
5886,2017-10-28,6,247.44,206.09
5886,2017-10-29,3,468.05,435.4
5886,2017-11-01,3,97.01,118.7
5886,2017-11-03,1,49.54,57.15
5886,2017-11-04,9,283.22,238.45
5886,2017-11-05,6,662.96,444.43
5886,2017-11-11,5,402.02,342.02
5886,2017-11-12,4,166.94,130.55
5886,2017-11-13,5,316.58,263.72
5886,2017-11-15,6,552.32,471.1
5886,2017-11-16,2,23.89,34.89
5886,2017-11-18,1,3.12,4.4
5886,2017-11-19,5,129.65,105.37
5886,2017-11-23,8,441.74,464.98
5886,2017-11-24,2,333.47,305.3
5886,2017-11-25,2,150.99,127.16
5886,2017-11-26,4,214.49,183.61
5886,2017-11-27,7,457.17,531.82
5886,2017-11-28,5,256.28,234.81
5886,2017-11-29,11,550.24,503.51
5886,2017-11-30,9,1114.39,1157.73
5886,2017-12-01,3,248.34,146.05
5886,2017-12-02,4,204.85,234.2
5886,2017-12-03,4,187.77,118.85
5886,2017-12-04,3,265.41,226.55
5886,2017-12-05,6,96.21,100.61
5886,2017-12-07,2,16.87,14.5
5886,2017-12-08,6,747.47,643.04
5886,2017-12-10,4,212.43,201.86
5886,2017-12-11,8,844.38,702.95
5886,2017-12-13,8,2354.83,2252.08
5886,2017-12-15,1,32.31,7.31
5886,2017-12-16,9,736.78,683.78
5886,2017-12-17,1,79.44,70.26
5886,2017-12-18,2,20.42,0.42
5886,2018-01-05,3,160.78,128.29
5886,2018-01-06,11,1272.82,1103.81
5886,2018-01-07,8,451.18,313.52
5886,2018-01-08,4,587.32,511.48
5886,2018-01-12,2,20.68,7.68
5886,2018-01-14,8,1003,1138.97
5886,2018-01-15,9,1299,1104.43
5886,2018-01-16,5,268.27,264.68
5886,2018-01-17,6,247.9,201.38
5886,2018-01-18,7,690.37,489.55
5886,2018-01-23,3,1261.36,1314.79
5886,2018-01-24,5,269.29,313.29
5886,2018-01-25,8,621.98,459.99
5886,2018-01-27,3,335.55,235.55
5886,2018-01-29,3,325.09,317.03
5886,2018-01-30,3,1343.61,1201.67
5886,2018-02-01,1,82.62,49.11
5886,2018-02-02,8,539.61,374.31
5886,2018-02-03,3,32.8,28.56
5886,2018-02-04,5,138.41,101.67
5886,2018-02-05,3,223.12,208.25
5886,2018-02-06,2,189.49,236.04
5886,2018-02-07,5,906.61,805.88
5886,2018-02-11,15,330.66,326.84
5886,2018-02-12,9,430.67,397.34
5886,2018-02-13,2,599.8,567.43
5886,2018-02-14,6,99.94,85.96
5886,2018-02-15,4,574.99,499.59
5886,2018-02-16,5,308.14,291.83
5886,2018-02-17,11,660.99,513.04
5886,2018-02-20,3,130.21,158.41
5886,2018-02-21,3,138.13,130
5886,2018-02-22,3,109.77,42.7
5886,2018-02-23,9,427.51,203.01
5886,2018-02-24,2,397.76,322.45
5886,2018-02-25,11,1395.66,1713.5
5886,2018-02-26,10,1193.46,867.45
5886,2018-03-03,8,272,221.81
5886,2018-03-04,7,1255.69,1195.87
5886,2018-03-05,1,29.47,12.29
5886,2018-03-06,2,27.04,16.77
5886,2018-03-07,2,3.15,3.95
5886,2018-03-08,3,47.7,48.87
5886,2018-03-10,1,39.59,34.42
5886,2018-03-11,3,475.89,657.14
5886,2018-03-12,5,232.31,121.05
5886,2018-03-14,3,205.35,166.16
5886,2018-03-15,2,416.6,395.39
5886,2018-03-17,2,218.2,168.2
5886,2018-03-18,9,2200.39,2199.23
5886,2018-03-19,5,3220.01,2801.27
5886,2018-03-20,13,526.32,486.31
5886,2018-03-22,16,2041.28,2123.51
5886,2018-03-23,11,703.85,632.47
5886,2018-03-24,4,623.08,585.92
5886,2018-03-25,16,2943.96,2718.28
5886,2018-03-27,2,231.81,188.22
5886,2018-03-28,2,460.16,381.28
5886,2018-03-29,5,807.19,635.66
5886,2018-10-15,8,1272.14,1008.99
5886,2018-10-16,10,1044.15,893.12
5886,2018-10-17,18,2387.84,2022.02
5886,2018-10-18,11,1362.18,1112.5
5886,2018-10-19,6,956.03,903.54
5886,2018-10-20,9,1525.41,1384.56
5886,2018-10-21,6,536.65,676.02
5886,2018-10-22,2,440.42,441.58
5886,2018-10-23,3,370.35,265.82
5886,2018-10-24,2,165.01,65.01
5886,2018-10-25,6,378.28,261.28
5886,2018-10-26,4,1040.79,690.79
5886,2018-11-01,7,789.56,574.56
5886,2018-11-02,11,3029.61,3211.61
5886,2018-11-03,17,2516.25,2159.05
5886,2018-11-04,9,1262.45,1101.45
5886,2018-11-05,1,300.95,200.95
5886,2018-11-12,2,225.15,236.49
5886,2018-11-13,10,1446.75,1180.63
5886,2018-11-14,7,979.3,1193.08
5886,2018-11-15,13,2001.94,2257.93
5886,2018-11-16,9,1058.38,796.39
5886,2018-11-17,11,4189.74,4305.95
5886,2018-11-18,11,2308.15,1815.6
5886,2018-11-19,11,1180.5,912.5
5886,2018-11-23,5,819.55,787.77
5886,2018-11-24,27,7917.16,8371.84
5886,2018-11-25,10,5467.14,4978.56
5886,2018-11-26,10,2674.48,2237.16
5886,2018-11-27,7,1447.86,1147.86
5886,2018-11-28,8,2094.86,1855.86
5886,2019-03-01,6,2777.24,2677.24
5886,2019-03-04,10,2184.29,1864.6
5886,2019-03-05,1,172.89,92.58
5886,2019-03-19,4,848.93,748.93
5886,2019-03-21,6,1392.88,1214.3
5886,2019-03-22,5,3468.79,3343.73
5886,2019-03-23,8,3351.01,3238.61
5886,2019-03-24,11,2216.25,2326.29
5886,2019-03-25,2,568.8,468.8
5886,2019-03-26,5,856.26,756.26
5886,2019-03-27,3,1275.63,1192.79
5886,2019-05-29,5,4277.8,4077.55
5886,2019-05-30,4,758.64,460.64
5886,2019-05-31,4,1009.28,775.28
5886,2019-06-01,4,1002.18,875.67
5886,2019-06-08,3,1384.74,1288.8
5886,2019-06-11,2,348.61,278.06
5886,2019-06-13,1,103.02,53.02
5886,2019-06-14,1,162.15,191.58
5886,2019-06-15,3,170.41,104.52
5886,2019-06-16,2,542.5,442.5
5886,2019-09-08,3,449.58,540.05
5886,2019-09-09,3,250.15,149.36
5886,2019-09-10,4,265.37,204.69
5886,2019-09-12,2,385.02,403.76
5886,2019-09-13,6,796.87,678.13
5886,2019-09-15,1,45.88,0
5886,2019-09-18,4,197.91,47.91
5886,2019-11-24,8,1581.73,1650.45
5886,2019-11-26,4,435.25,486.13
5886,2019-11-27,13,1353.51,1162.52
5886,2019-11-28,1,33.71,8.71
5886,2019-11-29,6,547.07,417.02
5886,2019-11-30,5,859.19,759.19
5886,2020-01-28,14,2681.78,2413.49
5886,2020-01-29,2,392.05,354.34
5886,2020-01-31,2,406.33,429.2
5886,2020-02-01,1,0,0
5886,2020-02-02,2,271.54,284.34
5886,2020-02-03,8,1247.63,1223.6
5886,2020-02-04,5,189.58,91.31
5886,2020-02-08,1,245,222.33
5886,2020-02-10,1,747.67,647.67
5906,2015-02-03,5,31.12,21.85
5906,2015-02-04,9,273.06,188.33
5918,2017-01-09,5,52.3,28.85
5925,2015-02-03,1,100.78,133.7
5925,2015-02-04,7,103.62,71.9
5925,2015-02-05,7,43.08,17.1
5927,2015-04-14,6,394.01,329.96
5927,2015-04-17,1,42.77,14.71
5927,2015-04-18,1,12.93,2.66
5927,2015-05-02,2,21.9,2.18
5927,2015-05-08,1,12.2,0.72
5927,2015-08-17,2,70.86,51.6
5927,2015-10-31,1,39.67,30.53
5927,2015-11-06,6,134.27,96.24
5927,2015-11-07,6,203.62,162.91
5927,2015-12-05,4,331.35,349.24
5927,2015-12-06,6,332.91,280.1
5927,2015-12-07,11,874.25,919.38
5927,2015-12-08,6,492.62,484.61
5927,2015-12-09,2,260.14,236.15
5927,2015-12-10,3,175.81,135.96
5927,2015-12-11,1,31.78,15.78
5927,2015-12-13,3,421.06,418.4
5927,2015-12-14,2,182.92,141.65
5927,2015-12-17,1,185.91,172.91
5927,2015-12-19,6,98.74,95.59
5927,2015-12-20,2,63.13,43.91
5927,2015-12-21,9,217.17,163.53
5927,2015-12-23,3,158.09,144.11
5927,2016-09-10,2,39.74,16.97
5927,2016-09-11,1,20.5,0
5927,2016-09-21,1,18.99,8.49
5927,2016-09-29,3,216.82,196.32
5927,2016-10-02,2,188.15,177.65
5927,2016-10-06,3,188.05,169.34
5927,2016-10-07,1,178.37,155.46
